"","VCN.TO","VEE.TO","VFV.TO","VVL.TO","VAB.TO","VBU.TO","XSU.TO"
"1092",31.042019,34.916306,77.017227,26.449017,27.140451,26.442453,31.0152
"1093",31.210888,35.294533,78.084007,26.734156,27.050911,26.392765,31.403385
"1094",31.051952,34.926258,77.047142,26.488346,26.967169,26.323206,30.965431
"1095",31.25062,35.115372,77.426003,27.038958,27.056894,26.359028,31.532784
"1096",31.777094,34.995934,78.413017,27.481415,26.977139,26.368979,32.458462
"1097",31.876429,36.041031,80.107887,27.2651,27.066864,26.538141,32.448505
"1098",32.452568,36.469025,81.094902,27.599401,27.146618,26.572966,33.334373
"1099",32.432701,36.578514,81.00518,27.560072,27.066864,26.508287,33.035763
"1100",32.839973,36.767624,81.752914,28.926769,26.967169,26.388882,34.220238
"1101",33.12804,36.409309,81.902466,29.890339,26.927292,26.319229,34.827404
"1102",33.445911,36.638233,82.650208,29.733021,26.957201,26.339128,34.837353
"1103",33.068443,36.578514,82.271347,29.241404,27.036957,26.428682,34.250095
"1104",33.267113,37.066227,83.467735,29.998495,26.997078,26.458536,35.056332
"1105",33.684315,37.35487,84.095833,30.69659,27.007048,26.458536,35.812801
"1106",33.81345,37.295155,83.746895,30.794914,27.076832,26.508287,36.021824
"1107",33.714115,37.145851,82.640236,30.431118,27.046926,26.548088,35.554008
"1108",33.773716,37.175713,82.899452,30.52944,27.12668,26.587891,35.872524
"1109",33.992252,37.514126,82.450806,30.52944,27.206434,26.607794,35.812801
"1110",34.171055,37.484264,82.939331,31.070221,27.166557,26.597843,36.529457
"1111",34.56839,37.733101,83.736923,31.787983,27.12668,26.558039,37.13662
"1112",34.647861,37.563896,83.587372,31.581501,27.13665,26.548088,36.977364
"1113",34.687592,37.74305,83.677101,31.552006,27.146618,26.607794,37.047039
"1114",34.816727,37.932167,83.956261,31.44385,27.226376,26.538141,37.18639
"1115",34.488926,36.946785,83.368042,30.519609,27.262337,26.627693,36.459782
"1116",34.598194,37.603706,84.006111,31.021057,27.162437,26.548992,36.82806
"1117",34.747192,37.514126,84.055954,31.217705,27.102501,26.519106,36.847969
"1118",34.836594,37.713192,83.597343,31.296364,27.132471,26.58884,37.047039
"1119",35.094868,37.713192,83.796745,31.669992,26.992609,26.499184,37.912994
"1120",35.223999,37.762959,83.776802,31.424185,27.072531,26.53903,37.912994
"1121",35.363068,37.932167,84.175598,31.611002,27.102501,26.548992,38.410671
"1122",35.233932,37.534031,83.497643,31.640497,27.08252,26.499184,38.151882
"1123",35.293533,37.762959,82.909424,31.542175,27.12248,26.519106,38.510204
"1124",35.214066,37.603706,82.909424,31.384855,27.12248,26.58884,38.311138
"1125",34.866394,37.494217,82.500656,31.19804,27.142458,26.58884,38.400719
"1126",35.114731,37.593754,83.128754,31.611002,27.12248,26.598804,39.216908
"1127",35.233932,37.932167,83.677101,31.679827,27.142458,26.568918,39.157188
"1128",35.402802,38.210857,84.036018,31.719154,27.09251,26.573896,39.595142
"1129",35.164402,38.320347,84.155663,31.620832,27.152449,26.558956,39.415977
"1130",35.124664,37.932167,84.295235,31.384855,27.172428,26.568918,39.435883
"1131",35.214066,37.852539,84.384964,31.434017,27.232367,26.608765,39.853935
"1132",35.303467,38.051605,84.095833,31.758484,27.192408,26.565821,40.212261
"1133",35.363068,37.703239,84.175598,31.630663,27.222378,26.605768,40.152538
"1134",35.223999,38.181,84.703995,31.611002,27.272327,26.605768,39.197002
"1135",35.240002,38.549999,84.470001,31.719999,27.202356,26.625742,39.619999
"1136",34.990002,38.380001,84.769997,31.719999,27.31208,26.655704,39.580002
"1137",35.16,38.689999,83.839996,31.639999,27.25223,26.615755,39
"1138",35.52,39.23,83.779999,31.860001,27.142504,26.575808,39.599998
"1139",35.830002,38.880001,84.239998,33.029999,27.052729,26.455961,41.209999
"1140",36.25,39.209999,85.580002,33.349998,26.992876,26.406027,41.970001
"1141",36.259998,40.07,86.190002,33.27,27.002851,26.376064,41.869999
"1142",36.07,39.84,86.160004,33.419998,26.952976,26.346102,41.860001
"1143",36.18,40.119999,85.760002,33.869999,26.943001,26.346102,42.610001
"1144",36.09,40.18,85.910004,33.709999,27.002851,26.425999,42.290001
"1145",36.119999,40.380001,85.169998,33.950001,26.92305,26.376064,43.119999
"1146",36.040001,40.220001,85.199997,33.720001,27.002851,26.411018,42.490002
"1147",36.119999,40.880001,85.559998,33.900002,27.012827,26.485924,42.700001
"1148",36.130001,40.959999,85.860001,33.889999,27.022802,26.445974,43.029999
"1149",36.23,41.330002,86.480003,33.790001,26.992876,26.440981,43.25
"1150",36.029999,41.299999,86.379997,33.639999,26.943001,26.411018,42.82
"1151",35.889999,41.330002,86.769997,33.619999,26.952976,26.416014,43.360001
"1152",36,41.580002,87.199997,33.610001,27.022802,26.465948,43.240002
"1153",35.759998,41.130001,86.739998,33.540001,26.962952,26.475937,43
"1154",35.040001,40.490002,85.190002,33.189999,26.972927,26.475937,42.189999
"1155",35.52,40.709999,86.110001,33.400002,26.943001,26.445974,42.099998
"1156",34.93,39.759998,84.300003,32.619999,26.950001,26.425999,41.450001
